dataset,window_type,model,family,mae_mean,mae_std,mae_min,mae_max,rmse_mean,rmse_std,rmse_min,rmse_max,wape_mean,wape_std,wape_min,wape_max,mase_mean,mase_std,mase_min,mase_max,coverage_mean,coverage_std,coverage_min,coverage_max,interval_width_mean,interval_width_std,interval_width_min,interval_width_max,pinball_mean_mean,pinball_mean_std,pinball_mean_min,pinball_mean_max,fit_seconds_mean,fit_seconds_std,fit_seconds_min,fit_seconds_max,n_folds,n_failed
workforce,expanding,ets,classical,5.108937515624119,2.719949027679554,2.618828133183255,16.008686302426845,6.484932101818091,3.414213567273941,3.2747150347953196,19.9552875553939,5.94661432277753,3.2280916064591407,2.9832053591998022,18.94519089044597,1.1247746076917502,0.690932406047699,0.5413437424103194,3.914018016672643,0.9071428571428571,0.14675143206857746,0.35714285714285715,1.0,21.47060230531026,2.2492329944320804,14.993579668044017,25.683254968842732,0.847600073855523,1.0282724344222225,0.4847292488448671,5.18620297435522,0.6218129849992693,0.07311096443058773,0.460912499926053,0.8146782000549138,20,0
workforce,expanding,lgbm_conformal,ml,6.3729863879925155,3.3351267739225103,3.97832369687297,16.821090808788917,7.9252396883001826,4.166134670705378,5.146018978826031,20.767484682724596,7.38704007456455,3.8505216959673874,4.531857750709649,19.90661634176203,1.4036591943573637,0.826434744028306,0.8223680703960758,4.112645550166453,0.9321428571428572,0.1492462263852107,0.35714285714285715,1.0,33.43205212680361,12.393330813264853,19.048449242890168,54.008981562356325,1.078057045180297,0.874643492061175,0.5121932747109432,4.5466744216154735,1.7193970900028943,0.09713855003904331,1.5950599999632686,1.9577337000519037,20,0
workforce,expanding,lgbm_quantile,ml,5.93623977839541,3.0287221220509113,3.2565811251308943,17.303456598255337,7.475089304221143,3.63735040484118,4.411298865429188,21.195443396792076,6.894187139342053,3.5633120762200354,3.7096937145510593,20.477463429887973,1.306756345385368,0.7647048645836886,0.6731750707131282,4.2305807982518555,0.5857142857142857,0.17280151966551419,0.21428571428571427,0.7857142857142857,11.670004997536378,3.372497303668555,6.965458420889084,22.09274152249353,1.316646387266085,1.4348749559808838,0.5201491496223346,6.733376718047111,2.8735685599967837,0.2959467248402113,2.4523279999848455,3.5180314999306574,20,0
workforce,expanding,prophet,gam,6.379565619936891,2.5919887776772588,3.692286537901185,15.237174683246321,7.854666372757896,3.1554592619441446,4.876070685704329,19.075003931692457,7.416466095328846,3.0651895465688948,4.0766570607741786,18.032159388457185,1.3969587672297483,0.6507963979669151,0.7982138439969663,3.7253885238774047,0.6821428571428572,0.19454841814628654,0.2857142857142857,0.9285714285714286,15.535150142970537,0.9160088705920671,12.460408328486734,16.34702848200883,1.2166039471273409,1.0798291142640535,0.5088812366427787,5.347660484047624,0.48585440998431295,0.037269253603881995,0.43591980007477105,0.5636855000630021,20,0
workforce,expanding,sarima,classical,5.339529427535953,2.7487418232683267,2.574238105118378,15.610416044339322,6.7675157064046285,3.491028938776517,3.250817888637182,19.48803851560582,6.211557652333706,3.245344522853867,2.9324111856515285,18.473865141229968,1.1760307849552163,0.6943039788363246,0.5321264393116695,3.816643570312037,0.8964285714285714,0.14560330433804317,0.35714285714285715,1.0,22.211599692476586,2.383088815667317,16.011753746367567,27.208428792886235,0.8651602372277724,0.9415420753243823,0.5003970844345549,4.801365030545887,10.212567124993075,1.0777715175400184,8.216067899949849,11.990668800077401,20,0
workforce,expanding,seasonal_naive,baseline,6.485714285714286,2.6067540136437293,4.071428571428571,16.357142857142858,8.354727783307307,3.35807109123811,5.092010548749033,21.02889169010782,7.550462731500026,3.1183422443149547,4.723127035830619,19.357565511411664,1.4206236509558359,0.6656146965185549,0.8376212023270847,3.999213341724355,0.8071428571428572,0.14304498927997986,0.35714285714285715,1.0,19.830000000000002,0.5322247249938075,18.0,20.0,1.1484285714285716,1.0233912895229935,0.5000000000000002,5.271428571428571,0.00018759999074973165,8.09327190947847e-06,0.00017939996905624866,0.00021029997151345015,20,0
workforce,expanding,sktime_theta,gam,5.2176789329630555,2.7738077708944497,2.9883831898260196,16.30246644128565,6.553707916447285,3.425713820192042,3.6211712736080703,20.218983056252526,6.08110401402446,3.3140186143205406,3.404179386294896,19.29285969382917,1.1477904856845915,0.7021933304173417,0.6177352836705998,3.9858453193451697,0.8928571428571429,0.14564940321662045,0.35714285714285715,1.0,22.775861069411683,2.08954920694475,15.807731652633533,25.542801295238387,0.8812068268821365,0.9955855523359909,0.5228072338038594,5.079821403430045,0.07855331003665925,0.006186691451612839,0.07105570007115602,0.0877121000085026,20,0
workforce,rolling,ets,classical,5.143251764308811,2.6552033169188296,2.5612172893106617,15.564400184967013,6.5091123480675055,3.3243320112739294,3.107946894319372,19.473074587346183,5.994743849396224,3.1666780275915136,2.8344879466881596,18.419408502919545,1.0399076317889835,0.6957942394697201,0.44040143591412917,3.811255312050746,0.9214285714285714,0.14266904910492212,0.35714285714285715,1.0,23.393362658490048,2.2407560550670618,15.291221335666593,26.682125988905632,0.8645536720536551,0.9682403774772428,0.5488668156634533,4.960514545025507,0.43043793000397274,0.03547094704331609,0.36089700006414205,0.4913976000389084,20,0
workforce,rolling,lgbm_conformal,ml,6.354346681798402,3.3104961620705544,3.197726173807305,17.71556775008358,7.992307634895265,4.092992805764903,4.037982471072052,22.185006285483087,7.372461891132889,3.864944902386608,3.642649831839078,20.965168935010155,1.290225587927765,0.8533178660969866,0.5498491691753195,4.338011802004051,0.9285714285714286,0.14838913049616959,0.35714285714285715,1.0,32.811630484825116,14.972982624504654,19.241708215287968,63.66506585678888,1.0648362858320515,0.8883601801645113,0.5262274523492501,4.549409703833123,1.696350245003123,0.15210112420694885,1.5346184000372887,2.0830120999598876,20,0
workforce,rolling,lgbm_quantile,ml,6.003918913531159,3.0106761033259306,3.03649631322549,17.335878313101908,7.495072999385809,3.79076996201168,3.7450491573430806,21.86088512114764,6.982793648575774,3.566712536628552,3.458986849890713,20.51583232319752,1.214723507318411,0.7871265402225339,0.522125686904287,4.245037233988018,0.5178571428571429,0.18951433207622745,0.21428571428571427,0.7857142857142857,9.980749594815086,3.2614992358798025,5.225506376254594,18.083495536749524,1.5111323463349537,1.552808487929983,0.49323671764310434,7.119370536540203,2.5637875150016045,0.08912336379736559,2.48109460005071,2.7966219999361783,20,0
workforce,rolling,prophet,gam,7.534578762593195,3.475373608850318,3.370578454765184,15.616188434942222,9.138025516328446,3.826952550855028,4.460670490439244,19.58758519552013,8.774719773416518,4.158389213459562,3.8395523487967917,18.48069637271269,1.4989640793309638,0.7942137053949818,0.5795711271882497,3.8239367029475484,0.5928571428571429,0.2283598644949184,0.07142857142857142,0.9285714285714286,16.21264543922409,1.5855447576047035,12.133609323580242,17.954401422123304,1.578645976213508,1.2752074341970445,0.49495494648535415,5.689201233215825,0.3737559749977663,0.017707682650473986,0.34511859994381666,0.4193848998984322,20,0
workforce,rolling,sarima,classical,5.6220790061643715,2.5653831963138876,2.6193744869199804,15.067416954773334,7.038900290853732,3.2467691160082914,3.1922964284993647,18.882226127699244,6.535733256330713,3.022530459056282,2.8920538499116506,17.831262668370808,1.1352293382206142,0.6785269228006732,0.5138279815437551,3.6895590080771914,0.9035714285714287,0.14523398654774286,0.35714285714285715,1.0,24.40654837167803,2.497164101653006,16.343619765202387,27.708336307330164,0.8889649393402582,0.8662285073614391,0.5576040934467412,4.52202034714008,7.740647165005794,0.6767594232528558,6.411751699983142,9.183746099937707,20,0
workforce,rolling,seasonal_naive,baseline,6.485714285714286,2.6067540136437293,4.071428571428571,16.357142857142858,8.354727783307307,3.35807109123811,5.092010548749033,21.02889169010782,7.550462731500026,3.1183422443149547,4.723127035830619,19.357565511411664,1.2996525872913725,0.696536355376574,0.6967358645178912,4.005374242720344,0.8357142857142857,0.14304498927997988,0.35714285714285715,1.0,22.76,2.352691627633516,18.0,26.0,1.1282857142857146,1.0217460834650953,0.6214285714285717,5.271428571428571,0.0003145099908579141,2.353923671270697e-05,0.00027249997947365046,0.00039219995960593224,20,0
workforce,rolling,sktime_theta,gam,5.266361041563373,2.734240765565149,2.7492816960271353,16.066286126015324,6.588097160786769,3.3853064543799287,3.449303496836338,19.968935567129957,6.136922365591599,3.2635590974102593,3.131809905970699,19.013356362148315,1.0644361465314385,0.7160090280740155,0.47273911968189936,3.93415214303248,0.9142857142857143,0.1494709610801706,0.35714285714285715,1.0,24.930400312740687,2.3959940332147998,15.915151230716045,27.03654500850239,0.9064045922043746,0.9644523347419567,0.582436416649903,4.979897371359453,0.07005106000578962,0.0009743542677646119,0.06854669994208962,0.07282969995867461,20,0
